x,y
29944.00,3.84375
29948.00,3.84375
29949.00,3.875
29950.00,3.890625
29951.00,3.90625
29955.00,3.859375
29956.00,3.796875
29957.00,3.796875
29958.00,3.796875
29959.00,3.78125
29962.00,3.734375
29963.00,3.75
29964.00,3.765625
29965.00,3.765625
29966.00,3.75
29969.00,3.75
29970.00,3.75
29971.00,3.671875
29972.00,3.734375
29973.00,3.75
29976.00,3.734375
29977.00,3.734375
29978.00,3.75
29979.00,3.796875
29980.00,3.828125
29983.00,3.765625
29984.00,3.796875
29985.00,3.65625
29986.00,3.640625
29987.00,3.625
29990.00,3.5625
29991.00,3.578125
29992.00,3.625
29993.00,3.609375
29994.00,3.609375
29998.00,3.5625
29999.00,3.5625
30000.00,3.5625
30001.00,3.578125
30004.00,3.53125
30005.00,3.53125
30006.00,3.578125
30007.00,3.546875
30008.00,3.59375
30011.00,3.578125
30012.00,3.546875
30013.00,3.484375
30014.00,3.46875
30015.00,3.515625
30018.00,3.515625
30019.00,3.578125
30020.00,3.625
30021.00,3.65625
30022.00,3.625
30025.00,3.671875
30026.00,3.640625
30027.00,3.625
30028.00,3.640625
30029.00,3.59375
30032.00,3.609375
30033.00,3.59375
30034.00,3.59375
30035.00,3.609375
30036.00,3.53125
30039.00,3.53125
30040.00,3.546875
30041.00,3.515625
30042.00,3.5625
30043.00,3.59375
30046.00,3.546875
30047.00,3.546875
30048.00,3.5625
30049.00,3.5625
30053.00,3.5625
30054.00,3.5625
30055.00,3.53125
30056.00,3.53125
30057.00,3.53125
30060.00,3.515625
30061.00,3.5
30062.00,3.46875
30063.00,3.515625
30064.00,3.59375
30067.00,3.5625
30068.00,3.546875
30069.00,3.5625
30070.00,3.546875
30071.00,3.53125
30074.00,3.546875
30075.00,3.578125
30076.00,3.59375
30077.00,3.6875
30078.00,3.625
30081.00,3.640625
30082.00,3.6875
30083.00,3.671875
30084.00,3.625
30085.00,3.625
30088.00,3.59375
30089.00,3.546875
30090.00,3.546875
30091.00,3.53125
30092.00,3.546875
30095.00,3.53125
30096.00,3.53125
30097.00,3.484375
30098.00,3.515625
30099.00,3.5
30103.00,3.5
30104.00,3.5
30105.00,3.53125
30106.00,3.484375
30109.00,3.484375
30110.00,3.484375
30111.00,3.484375
30112.00,3.5
30113.00,3.515625
30116.00,3.46875
30117.00,3.4375
30118.00,3.390625
30119.00,3.390625
30120.00,3.40625
30123.00,3.40625
30124.00,3.40625
30125.00,3.4375
30126.00,3.421875
30127.00,3.421875
30130.00,3.453125
30131.00,3.5
30132.00,3.46875
30133.00,3.40625
30134.00,3.390625
30138.00,3.359375
30139.00,3.375
30140.00,3.328125
30141.00,3.359375
30144.00,3.3125
30145.00,3.3125
30146.00,3.3125
30147.00,3.328125
30148.00,3.359375
30151.00,3.328125
30152.00,3.328125
30153.00,3.328125
30154.00,3.375
30155.00,3.3125
30158.00,3.34375
30159.00,3.328125
30160.00,3.28125
30161.00,3.28125
30162.00,3.25
30165.00,3.328125
30166.00,3.3125
30167.00,3.265625
30168.00,3.28125
30169.00,3.28125
30172.00,3.1875
30173.00,3.171875
30174.00,3.15625
30175.00,3.125
30176.00,3.171875
30179.00,3.15625
30180.00,3.34375
30181.00,3.359375
30182.00,3.390625
30183.00,3.421875
30186.00,3.515625
30187.00,3.46875
30188.00,3.625
30189.00,3.625
30190.00,3.546875
30193.00,3.515625
30194.00,3.5625
30195.00,3.46875
30196.00,3.515625
30197.00,3.609375
30201.00,3.609375
30202.00,3.671875
30203.00,3.6875
30204.00,3.6875
30207.00,3.671875
30208.00,3.59375
30209.00,3.609375
30210.00,3.578125
30211.00,3.515625
30214.00,3.515625
30215.00,3.53125
30216.00,3.46875
30217.00,3.484375
30218.00,3.484375
30221.00,3.46875
30222.00,3.484375
30223.00,3.484375
30224.00,3.5
30225.00,3.484375
30228.00,3.484375
30229.00,3.46875
30230.00,3.53125
30231.00,3.625
30232.00,3.65625
30235.00,3.828125
30236.00,3.84375
30237.00,3.953125
30238.00,3.9375
30239.00,3.84375
30242.00,3.921875
30243.00,3.890625
30244.00,3.953125
30245.00,3.921875
30246.00,3.9375
30249.00,3.734375
30250.00,3.75
30251.00,3.75
30252.00,3.6875
30253.00,3.703125
30256.00,3.75
30257.00,3.796875
30258.00,3.890625
30259.00,3.9375
30260.00,3.8125
30263.00,3.765625
30264.00,3.765625
30265.00,3.765625
30266.00,3.75
30267.00,3.671875
30270.00,3.578125
30271.00,3.53125
30272.00,3.625
30273.00,3.640625
30274.00,3.59375
30277.00,3.59375
30278.00,3.53125
30279.00,3.53125
30281.00,3.546875
30284.00,3.484375
30285.00,3.5
30286.00,3.484375
30287.00,3.484375
30288.00,3.484375
30291.00,3.46875
30292.00,3.484375
30293.00,3.46875
30294.00,3.5625
30295.00,3.65625
30298.00,3.671875
30299.00,3.625
30300.00,3.5625
30301.00,3.53125
30302.00,3.53125
30305.00,3.484375
30306.00,3.515625
30307.00,3.515625
30308.00,3.5
30312.00,3.640625
30313.00,3.640625
30314.00,3.703125
30315.00,3.734375
30316.00,3.71875
30319.00,3.625
30320.00,3.75
30321.00,3.8125
30322.00,3.890625
30323.00,3.796875
30326.00,3.859375
30327.00,3.796875
30328.00,3.84375
30329.00,3.8125
30330.00,3.8125
30333.00,3.8125
30334.00,3.8125
30335.00,3.84375
30336.00,3.890625
30337.00,3.84375
30340.00,3.71875
30341.00,3.734375
30342.00,3.703125
30343.00,3.734375
30344.00,3.75
30347.00,3.765625
30348.00,3.75
30349.00,3.703125
30350.00,3.765625
30351.00,3.703125
30354.00,3.75
30355.00,3.703125
30356.00,3.671875
30357.00,3.78125
30358.00,3.75
30361.00,3.71875
30362.00,3.71875
30363.00,3.6875
30364.00,3.65625
30365.00,3.6875
30369.00,3.5625
30370.00,3.59375
30371.00,3.65625
30372.00,3.71875
30375.00,3.65625
30376.00,3.75
30377.00,3.859375
30378.00,3.890625
30379.00,3.859375
30382.00,3.875
30383.00,3.796875
30384.00,3.84375
30385.00,3.84375
30386.00,3.875
30389.00,3.84375
30390.00,3.84375
30391.00,3.78125
30392.00,3.78125
30393.00,3.78125
30396.00,3.796875
30397.00,3.71875
30398.00,3.75
30399.00,3.765625
30400.00,3.734375
30403.00,3.734375
30404.00,3.765625
30405.00,3.796875
30406.00,3.859375
30410.00,3.875
30411.00,3.8125
30412.00,3.8125
30413.00,3.875
30414.00,3.9375
30417.00,4
30418.00,4.015625
30419.00,4.078125
30420.00,4.125
30421.00,4.125
30424.00,4.171875
30425.00,4.140625
30426.00,4.171875
30427.00,4.109375
30428.00,4.15625
30431.00,4.140625
30432.00,4.265625
30433.00,4.28125
30434.00,4.375
30435.00,4.421875
30438.00,4.46875
30439.00,4.40625
30440.00,4.4375
30441.00,4.359375
30442.00,4.40625
30445.00,4.34375
30446.00,4.359375
30447.00,4.328125
30448.00,4.28125
30449.00,4.265625
30452.00,4.265625
30453.00,4.21875
30454.00,4.21875
30455.00,4.140625
30456.00,4.1875
30459.00,4.3125
30460.00,4.375
30461.00,4.34375
30462.00,4.3125
30463.00,4.28125
30467.00,4.21875
30468.00,4.21875
30469.00,4.1875
30470.00,4.234375
30473.00,4.234375
30474.00,4.140625
30475.00,4.125
30476.00,4.15625
30477.00,4.171875
30480.00,4.25
30481.00,4.265625
30482.00,4.234375
30483.00,4.3125
30484.00,4.328125
30487.00,4.328125
30488.00,4.34375
30489.00,4.3125
30490.00,4.28125
30491.00,4.28125
30494.00,4.234375
30495.00,4.1875
30496.00,4.21875
30497.00,4.21875
30498.00,4.28125
30502.00,4.28125
30503.00,4.34375
30504.00,4.34375
30505.00,4.28125
30508.00,4.359375
30509.00,4.25
30510.00,4.296875
30511.00,4.328125
30512.00,4.28125
30515.00,4.296875
30516.00,4.3125
30517.00,4.390625
30518.00,4.375
30519.00,4.375
30522.00,4.421875
30523.00,4.453125
30524.00,4.5
30525.00,4.515625
30526.00,4.484375
30529.00,4.5625
30530.00,4.59375
30531.00,4.625
30532.00,4.609375
30533.00,4.65625
30536.00,4.625
30537.00,4.5
30538.00,4.609375
30539.00,4.578125
30540.00,4.609375
30543.00,4.703125
30544.00,4.75
30545.00,4.859375
30546.00,4.765625
30547.00,4.8125
30550.00,4.859375
30551.00,4.796875
30552.00,4.734375
30553.00,4.6875
30554.00,4.703125
30557.00,4.671875
30558.00,4.71875
30559.00,4.75
30560.00,4.734375
30561.00,4.6875
30565.00,4.765625
30566.00,4.828125
30567.00,4.8125
30568.00,4.890625
30571.00,4.796875
30572.00,4.796875
30573.00,4.8125
30574.00,4.75
30575.00,4.75
30578.00,4.765625
30579.00,4.71875
30580.00,4.6875
30581.00,4.8125
30582.00,4.703125
30585.00,4.65625
30586.00,4.625
30587.00,4.609375
30588.00,4.640625
30589.00,4.5625
30592.00,4.578125
30593.00,4.546875
30594.00,4.578125
30595.00,4.640625
30596.00,4.640625
30599.00,4.78125
30600.00,4.75
30601.00,4.8125
30602.00,4.8125
30603.00,4.859375
30606.00,4.875
30607.00,4.890625
30608.00,4.875
30609.00,4.90625
30610.00,4.859375
30613.00,4.90625
30614.00,4.890625
30615.00,4.828125
30616.00,4.796875
30617.00,4.78125
30620.00,4.78125
30621.00,4.875
30622.00,4.921875
30623.00,4.890625
30624.00,4.78125
30627.00,4.78125
30628.00,4.75
30629.00,4.828125
30630.00,4.84375
30631.00,4.828125
30634.00,4.765625
30635.00,4.703125
30636.00,4.625
30637.00,4.71875
30638.00,4.609375
30641.00,4.640625
30642.00,4.6875
30643.00,4.75
30645.00,4.734375
30648.00,4.75
30649.00,4.8125
30650.00,4.71875
30651.00,4.78125
30652.00,4.796875
30655.00,4.84375
30656.00,4.796875
30657.00,4.765625
30658.00,4.765625
30659.00,4.859375
30662.00,4.84375
30663.00,4.78125
30664.00,4.734375
30665.00,4.65625
30666.00,4.703125
30669.00,4.6875
30670.00,4.609375
30671.00,4.640625
30672.00,4.671875
30673.00,4.640625
30677.00,4.703125
30678.00,4.765625
30679.00,4.671875
30680.00,4.671875
30684.00,4.578125
30685.00,4.640625
30686.00,4.671875
30687.00,4.671875
30690.00,4.625
30691.00,4.640625
30692.00,4.6875
30693.00,4.734375
30694.00,4.6875
30697.00,4.6875
30698.00,4.671875
30699.00,4.703125
30700.00,4.765625
30701.00,4.765625
30704.00,4.796875
30705.00,4.84375
30706.00,4.875
30707.00,4.84375
30708.00,4.890625
30711.00,4.9375
30712.00,4.96875
30713.00,4.984375
30714.00,4.9375
30715.00,4.921875
30718.00,4.71875
30719.00,4.65625
30720.00,4.609375
30721.00,4.546875
30722.00,4.59375
30725.00,4.59375
30726.00,4.609375
30727.00,4.640625
30728.00,4.609375
30729.00,4.65625
30733.00,4.734375
30734.00,4.796875
30735.00,4.765625
30736.00,4.78125
30739.00,4.9375
30740.00,4.875
30741.00,4.8125
30742.00,4.875
30743.00,4.890625
30746.00,4.8125
30747.00,4.8125
30748.00,4.75
30749.00,4.78125
30750.00,4.828125
30753.00,4.9375
30754.00,4.84375
30755.00,4.78125
30756.00,4.84375
30757.00,4.875
30760.00,4.828125
30761.00,4.796875
30762.00,4.734375
30763.00,4.703125
30764.00,4.75
30767.00,4.796875
30768.00,4.84375
30769.00,4.890625
30770.00,4.84375
30771.00,4.828125
30774.00,4.796875
30775.00,4.78125
30776.00,4.8125
30777.00,4.78125
30778.00,4.84375
30781.00,4.859375
30782.00,4.90625
30783.00,4.96875
30784.00,5
30785.00,5.015625
30788.00,5.0625
30789.00,5.046875
30790.00,5.046875
30791.00,5.046875
30795.00,5.09375
30796.00,5.203125
30797.00,5.265625
30798.00,5.359375
30799.00,5.328125
30802.00,5.328125
30803.00,5.390625
30804.00,5.359375
30805.00,5.328125
30806.00,5.34375
30809.00,5.375
30810.00,5.265625
30811.00,5.265625
30812.00,5.28125
30813.00,5.296875
30816.00,5.28125
30817.00,5.34375
30818.00,5.359375
30819.00,5.328125
30820.00,5.328125
30823.00,5.296875
30824.00,5.28125
30825.00,5.234375
30826.00,5
30827.00,5.140625
30831.00,5.171875
30832.00,5.046875
30833.00,4.984375
30834.00,5.046875
30837.00,5.078125
30838.00,5.015625
30839.00,5.0625
30840.00,5.046875
30841.00,5.078125
30844.00,5.0625
30845.00,5.03125
30846.00,5.03125
30847.00,5.03125
30848.00,4.8125
30851.00,4.90625
30852.00,4.984375
30853.00,5.109375
30854.00,5.046875
30855.00,5.03125
30858.00,5
30859.00,4.984375
30860.00,4.96875
30861.00,5.03125
30862.00,5.109375
30865.00,5.09375
30866.00,5.078125
30868.00,5.078125
30869.00,5.09375
30872.00,5.125
30873.00,5.09375
30874.00,5.0625
30875.00,5.046875
30876.00,5.078125
30879.00,5.109375
30880.00,5.15625
30881.00,5.125
30882.00,5.140625
30883.00,5.140625
30886.00,5.140625
30887.00,5.140625
30888.00,5.125
30889.00,5.171875
30890.00,5.0625
30893.00,4.90625
30894.00,4.796875
30895.00,4.859375
30896.00,4.75
30897.00,4.890625
30900.00,4.953125
30901.00,4.953125
30902.00,4.984375
30903.00,5.140625
30904.00,5.171875
30907.00,5.15625
30908.00,5.125
30909.00,5.15625
30910.00,5.140625
30911.00,5.171875
30914.00,5.21875
30915.00,5.3125
30916.00,5.34375
30917.00,5.3125
30918.00,5.34375
30921.00,5.375
30922.00,5.40625
30923.00,5.421875
30924.00,5.40625
30925.00,5.375
30929.00,5.359375
30930.00,5.40625
30931.00,5.46875
30932.00,5.4375
30935.00,5.515625
30936.00,5.515625
30937.00,5.5625
30938.00,5.609375
30939.00,5.59375
30942.00,5.5625
30943.00,5.53125
30944.00,5.5625
30945.00,5.5625
30946.00,5.453125
30949.00,5.453125
30950.00,5.5625
30951.00,5.609375
30952.00,5.625
30953.00,5.59375
30956.00,5.59375
30957.00,5.609375
30958.00,5.5625
30959.00,5.609375
30960.00,5.609375
30963.00,5.625
30964.00,5.609375
30965.00,5.640625
30966.00,5.65625
30967.00,5.640625
30970.00,5.65625
30971.00,5.59375
30972.00,5.359375
30973.00,5.3125
30974.00,5.1875
30977.00,5.15625
30978.00,5.1875
30979.00,5.28125
30980.00,5.328125
30981.00,5.40625
30984.00,5.390625
30985.00,5.5
30986.00,5.46875
30987.00,5.53125
30988.00,5.46875
30991.00,5.515625
30992.00,5.609375
30993.00,5.578125
30994.00,5.546875
30995.00,5.46875
30998.00,5.46875
30999.00,5.421875
31000.00,5.46875
31001.00,5.484375
31002.00,5.4375
31005.00,5.40625
31006.00,5.484375
31007.00,5.484375
31009.00,5.484375
31012.00,5.40625
31013.00,5.4375
31014.00,5.359375
31015.00,5.375
31016.00,5.40625
31019.00,5.421875
31020.00,5.4375
31021.00,5.40625
31022.00,5.421875
31023.00,5.46875
31026.00,5.59375
31027.00,5.515625
31028.00,5.484375
31029.00,5.390625
31030.00,5.421875
31033.00,5.46875
31034.00,5.609375
31035.00,5.4375
31036.00,5.5
31037.00,5.484375
31040.00,5.5625
31042.00,5.5625
31043.00,5.546875
31044.00,5.59375
31047.00,5.625
31049.00,5.5625
31050.00,5.5625
31051.00,5.53125
31054.00,5.578125
31055.00,5.578125
31056.00,5.59375
31057.00,5.65625
31058.00,5.625
31061.00,5.703125
31062.00,5.703125
31063.00,5.765625
31064.00,5.75
31065.00,5.828125
31068.00,6.015625
31069.00,6.03125
31070.00,6.015625
31071.00,5.875
31072.00,5.75
31075.00,5.71875
31076.00,5.859375
31077.00,5.96875
31078.00,6
31079.00,6.046875
31082.00,5.96875
31083.00,5.90625
31084.00,5.8125
31085.00,5.84375
31086.00,5.96875
31089.00,5.90625
31090.00,5.921875
31091.00,5.984375
31092.00,5.96875
31093.00,5.921875
31097.00,5.90625
31098.00,5.796875
31099.00,5.78125
31100.00,5.796875
31103.00,5.90625
31104.00,5.96875
31105.00,6
31106.00,5.9375
31107.00,6.03125
31110.00,6.078125
31111.00,6.15625
31112.00,6.046875
31113.00,6.078125
31114.00,6.03125
31117.00,6.109375
31118.00,6.25
31119.00,6.15625
31120.00,6.140625
31121.00,6.078125
31124.00,6.09375
31125.00,6.140625
31126.00,6.1875
31127.00,6.21875
31128.00,6.171875
31131.00,6.25
31132.00,6.3125
31133.00,6.25
31134.00,6.21875
31135.00,6.28125
31138.00,6.28125
31139.00,6.203125
31140.00,6.21875
31141.00,6.25
31145.00,6.265625
31146.00,6.3125
31147.00,6.34375
31148.00,6.359375
31149.00,6.375
31152.00,6.421875
31153.00,6.46875
31154.00,6.625
31155.00,6.609375
31156.00,6.734375
31159.00,6.59375
31160.00,6.546875
31161.00,6.484375
31162.00,6.59375
31163.00,6.484375
31166.00,6.4375
31167.00,6.4375
31168.00,6.484375
31169.00,6.5
31170.00,6.46875
31173.00,6.53125
31174.00,6.390625
31175.00,6.28125
31176.00,6.25
31177.00,6.25
31180.00,6.3125
31181.00,6.328125
31182.00,6.34375
31183.00,6.4375
31184.00,6.515625
31187.00,6.546875
31188.00,6.59375
31189.00,6.59375
31190.00,6.65625
31191.00,6.71875
31195.00,6.671875
31196.00,6.65625
31197.00,6.6875
31198.00,6.75
31201.00,6.578125
31202.00,6.59375
31203.00,6.484375
31204.00,6.453125
31205.00,6.25
31208.00,6.4375
31209.00,6.484375
31210.00,6.546875
31211.00,6.5
31212.00,6.625
31215.00,6.5
31216.00,6.578125
31217.00,6.484375
31218.00,6.46875
31219.00,6.625
31222.00,6.625
31223.00,6.671875
31224.00,6.6875
31225.00,6.71875
31226.00,6.734375
31229.00,6.578125
31230.00,6.484375
31231.00,6.484375
31233.00,6.59375
31236.00,6.578125
31237.00,6.640625
31238.00,6.640625
31239.00,6.578125
31240.00,6.546875
31243.00,6.53125
31244.00,6.546875
31245.00,6.59375
31246.00,6.5625
31247.00,6.59375
31250.00,6.53125
31251.00,6.453125
31252.00,6.609375
31253.00,6.640625
31254.00,6.625
31257.00,6.5
31258.00,6.59375
31259.00,6.5625
31260.00,6.5
31261.00,6.46875
31264.00,6.515625
31265.00,6.4375
31266.00,6.328125
31267.00,6.421875
31268.00,6.40625
31271.00,6.421875
31272.00,6.421875
31273.00,6.453125
31274.00,6.484375
31275.00,6.34375
31278.00,6.375
31279.00,6.390625
31280.00,6.40625
31281.00,6.34375
31282.00,6.359375
31285.00,6.390625
31286.00,6.40625
31287.00,6.40625
31288.00,6.484375
31289.00,6.59375
31293.00,6.515625
31294.00,6.484375
31295.00,6.515625
31296.00,6.5625
31299.00,6.546875
31300.00,6.53125
31301.00,6.515625
31302.00,6.46875
31303.00,6.390625
31306.00,6.34375
31307.00,6.25
31308.00,6.21875
31309.00,6.265625
31310.00,6.21875
31313.00,6.296875
31314.00,6.21875
31315.00,6.125
31316.00,6.25
31320.00,6.484375
31321.00,6.625
31322.00,6.5625
31323.00,6.546875
31324.00,6.46875
31327.00,6.5
31328.00,6.53125
31329.00,6.5625
31330.00,6.5625
31331.00,6.625
31334.00,6.640625
31335.00,6.640625
31336.00,6.75
31337.00,6.71875
31338.00,6.578125
31341.00,6.640625
31342.00,6.71875
31343.00,6.734375
31344.00,6.671875
31345.00,6.6875
31348.00,6.765625
31349.00,6.78125
31350.00,6.75
31351.00,6.875
31352.00,6.9375
31355.00,6.921875
31356.00,6.6875
31357.00,6.578125
31358.00,6.59375
31359.00,6.625
31362.00,6.75
31363.00,6.75
31364.00,6.65625
31365.00,6.765625
31366.00,6.671875
31369.00,6.65625
31370.00,6.625
31371.00,6.625
31372.00,6.671875
31373.00,6.609375
31376.00,6.609375
31377.00,6.671875
31378.00,6.75
31380.00,6.671875
31383.00,6.546875
31384.00,6.578125
31385.00,6.796875
31386.00,6.71875
31387.00,6.65625
31390.00,6.515625
31391.00,6.234375
31392.00,6.25
31393.00,6.453125
31394.00,6.59375
31397.00,6.75
31398.00,6.734375
31399.00,6.765625
31400.00,6.78125
31401.00,6.8125
31404.00,6.671875
31405.00,6.625
31407.00,6.671875
31408.00,6.734375
31411.00,6.796875
31412.00,6.890625
31414.00,6.8125
31415.00,6.875
31418.00,6.921875
31419.00,6.984375
31420.00,6.71875
31421.00,6.6875
31422.00,6.75
31425.00,6.796875
31426.00,6.796875
31427.00,6.734375
31428.00,6.59375
31429.00,6.53125
31432.00,6.5
31433.00,6.28125
31434.00,6.234375
31435.00,6.28125
31436.00,6.359375
31439.00,6.40625
31440.00,6.390625
31441.00,6.40625
31442.00,6.375
31443.00,6.46875
31446.00,6.46875
31447.00,6.140625
31448.00,6.09375
31449.00,6.1875
31450.00,6.25
31453.00,6.265625
31454.00,6.3125
31455.00,6.3125
31456.00,6.421875
31457.00,6.484375
31461.00,6.5
31462.00,6.390625
31463.00,6.484375
31464.00,6.578125
31467.00,6.6875
31468.00,6.8125
31469.00,6.75
31470.00,6.546875
31471.00,6.53125
